timestamp,TELEM/TWSB/PITCH,TELEM/TWSB/ROLL,TELEM/TWSB/ACCEL_X,TELEM/TWSB/ACCEL_Y,TELEM/TWSB/ACCEL_Z,TELEM/TWSB/GYRO_X,TELEM/TWSB/GYRO_Y,TELEM/TWSB/GYRO_Z,TELEM/TWSB/LEFT_SHAFT_RPS,TELEM/TWSB/LEFT_WHEEL_TRGT,TELEM/TWSB/LEFT_VOLTAGE,TELEM/TWSB/RIGHT_SHAFT_RPS,TELEM/TWSB/RIGHT_WHEEL_TRGT,TELEM/TWSB/RIGHT_VOLTAGE,TELEM/TWSB/LINEAR_VEL,TELEM/TWSB/LIN_VEL_TRGT,TELEM/TWSB/BALANCE_ANGLE,TELEM/TWSB/ANGULAR_VEL,TELEM/TWSB/ANG_VEL_TRGT,TELEM/TWSB/STEER_DIFF,TELEM/TWSB/XPOS,TELEM/TWSB/LQR_U
1742781269238988857,-0.491,-2.853,0.017,-0.044,0.962,44.115,-41.908,55.977,1.016,0.662,0.217,1.040,0.744,0.384,0.258,0.278,-0.532,-0.007,0.047,-0.134,14.320,0.000
1742781269248682598,-0.338,-2.779,0.009,-0.020,0.958,43.565,-41.068,54.114,1.016,0.581,0.450,0.547,0.848,2.253,0.196,0.278,-0.750,0.142,0.047,-0.241,14.320,0.000
1742781269261223731,-0.208,-2.701,0.023,-0.032,0.948,43.520,-40.274,51.626,0.522,0.382,0.356,1.017,0.864,0.367,0.193,0.278,-0.760,-0.150,0.064,-0.031,14.321,0.000
1742781269268814438,-0.102,-2.665,0.022,-0.039,0.960,42.405,-41.175,51.305,1.016,0.536,-0.082,1.017,0.597,0.100,0.255,0.278,-0.545,-0.000,0.064,-0.122,14.321,0.000
1742781269279122757,-0.020,-2.682,0.025,-0.062,0.958,43.168,-42.488,51.504,0.521,0.461,1.282,1.017,0.705,0.706,0.193,0.280,-0.763,-0.150,0.079,-0.010,14.322,0.000
1742781269288682071,0.026,-2.772,0.028,-0.071,0.952,44.039,-44.030,50.801,0.521,0.484,0.592,1.017,0.505,-0.523,0.193,0.280,-0.767,-0.150,0.079,0.007,14.322,0.000
1742781269299036447,0.020,-2.879,0.035,-0.077,0.942,45.642,-45.847,49.610,0.521,0.480,0.920,0.522,0.466,0.903,0.131,0.280,-0.986,-0.000,0.079,-0.096,14.322,0.000
1742781269308755966,-0.024,-2.875,0.031,-0.035,0.942,46.420,-51.159,47.091,0.522,0.295,0.121,0.546,0.486,0.544,0.134,0.280,-0.976,-0.007,0.079,-0.088,14.322,0.000
1742781269319086249,-0.096,-2.759,0.037,-0.020,0.941,46.054,-54.183,45.977,0.050,0.288,1.583,0.546,0.464,0.835,0.075,0.280,-1.185,-0.150,0.094,0.019,14.323,0.000
1742781269328769212,-0.343,-2.667,0.086,-0.035,0.894,45.046,-58.351,45.504,0.521,0.438,0.190,0.546,0.401,0.057,0.134,0.280,-0.980,-0.007,0.094,-0.068,14.323,0.000
1742781269338943160,-0.986,-2.455,0.137,0.015,0.838,45.428,-70.518,46.801,0.521,0.672,1.270,0.546,0.808,1.550,0.134,0.280,-0.981,-0.007,0.094,-0.065,14.323,0.000
1742781269348775846,-1.603,-2.329,0.058,-0.045,0.923,46.298,-102.563,31.321,0.521,0.797,1.520,0.546,0.927,1.781,0.134,0.280,-0.982,-0.007,0.094,-0.062,14.323,0.000
1742781269361257646,-2.169,-2.371,0.051,-0.058,0.927,46.894,-108.412,29.305,0.546,0.979,1.798,0.547,1.102,2.102,0.137,0.280,-0.971,-0.000,0.109,-0.064,14.324,0.000
1742781269368744351,-2.538,-2.194,-0.043,0.043,1.016,47.565,-112.320,27.351,0.497,1.041,2.441,1.042,1.169,1.432,0.193,0.280,-0.776,-0.165,0.109,0.070,14.324,0.000
1742781269379196950,-2.388,-1.981,-0.148,-0.010,1.137,45.855,-104.305,11.641,0.546,1.105,2.945,0.521,0.965,2.657,0.134,0.280,-0.984,0.007,0.122,-0.048,14.324,0.000
1742781269388965339,-1.856,-2.087,-0.040,-0.037,1.043,48.069,-46.124,19.349,0.522,0.766,1.433,0.547,0.861,1.586,0.134,0.280,-0.984,-0.007,0.122,-0.024,14.325,0.000
1742781269399848719,-1.561,-1.919,0.022,0.031,0.943,42.130,-37.984,15.748,1.040,0.838,0.557,1.017,0.886,0.711,0.259,0.280,-0.549,0.007,0.122,-0.031,14.325,0.000
1742781269408684713,-1.381,-1.835,0.049,-0.060,0.929,45.046,-36.335,10.862,1.040,0.981,1.571,1.017,1.042,1.761,0.259,0.280,-0.550,0.007,0.122,-0.027,14.326,0.000
1742781269419181719,-1.136,-2.026,-0.035,-0.060,1.005,42.388,-33.820,17.762,1.040,0.931,0.931,1.040,0.986,1.045,0.261,0.280,-0.539,-0.000,0.133,-0.019,14.326,0.000
1742781269428817700,-0.525,-2.073,-0.007,-0.074,0.963,41.260,-20.030,17.565,0.546,0.677,1.603,1.042,0.714,0.477,0.199,0.280,-0.759,-0.150,0.133,0.103,14.327,0.000
1742781269438952259,-0.097,-2.176,0.017,-0.015,0.982,38.313,-14.106,20.114,0.547,0.685,1.169,0.547,0.479,0.644,0.137,0.280,-0.977,-0.000,0.133,0.002,14.327,0.000
1742781269448605574,0.266,-2.201,0.028,-0.053,0.979,41.565,-13.831,23.259,0.546,0.413,0.503,0.546,0.410,0.460,0.137,0.280,-0.979,0.000,0.133,0.006,14.327,0.000
1742781269461254949,0.517,-2.226,0.046,-0.057,0.937,43.259,-19.386,23.433,0.522,0.319,0.666,0.521,0.307,0.606,0.131,0.280,-1.001,0.000,0.141,0.009,14.327,0.000
1742781269468683580,0.502,-2.513,0.156,-0.163,0.831,44.054,-27.129,25.839,0.522,0.329,0.436,0.546,0.310,0.299,0.134,0.280,-0.989,-0.007,0.141,0.024,14.328,0.000
1742781269479080659,-0.178,-2.663,0.182,0.065,0.794,45.474,-48.320,38.954,0.051,0.697,2.225,1.510,0.648,-1.437,0.196,0.280,-0.772,-0.442,0.146,0.346,14.328,0.000
1742781269488593695,-0.852,-2.251,0.088,0.020,0.884,47.489,-77.068,24.878,0.546,1.173,2.921,0.521,0.480,1.258,0.134,0.280,-0.991,0.007,0.146,0.040,14.328,0.000
1742781269499675632,-1.348,-2.006,0.024,0.021,0.962,47.902,-100.429,5.203,1.042,0.905,0.236,0.522,0.826,1.227,0.197,0.280,-0.773,0.157,0.146,-0.066,14.329,0.000
1742781269508710608,-1.578,-1.620,-0.084,0.115,1.053,43.260,-95.083,-7.092,1.016,0.861,1.082,1.040,0.992,1.263,0.258,0.280,-0.556,-0.008,0.146,0.054,14.329,0.000
1742781269519127114,-1.526,-1.097,-0.001,0.063,0.960,45.626,-79.999,-32.756,1.016,0.987,1.234,1.042,0.879,0.820,0.259,0.278,-0.556,-0.008,0.152,0.059,14.330,0.000
1742781269528871207,-1.404,-1.379,-0.073,-0.229,1.100,48.695,-73.694,-42.985,1.017,0.946,1.155,0.027,0.828,3.165,0.131,0.278,-0.994,0.300,0.152,-0.157,14.330,0.000
1742781269539182101,-1.045,-1.628,-0.018,-0.063,1.000,45.641,-41.073,-11.731,1.017,0.500,-0.776,1.016,0.813,-0.089,0.255,0.278,-0.559,0.000,0.154,0.058,14.330,0.000
1742781269548711507,-0.911,-1.749,0.054,-0.031,0.936,42.329,-40.442,-12.725,0.522,0.889,2.604,1.017,0.774,1.070,0.193,0.278,-0.777,-0.150,0.154,0.173,14.331,0.000
1742781269561272807,-0.927,-1.757,0.059,-0.040,0.918,44.649,-45.083,-14.100,1.040,1.012,0.576,1.017,0.666,-0.277,0.259,0.278,-0.549,0.007,0.154,0.068,14.331,0.000
1742781269568688809,-0.846,-1.984,0.002,-0.126,0.990,46.619,-49.083,-14.985,0.547,0.900,2.490,0.522,0.764,2.147,0.134,0.278,-0.988,0.008,0.154,0.072,14.332,0.000
1742781269579181796,-0.793,-1.970,-0.003,-0.008,0.986,47.630,-46.591,-7.533,0.546,0.831,0.950,1.017,0.687,-0.611,0.196,0.278,-0.771,-0.143,0.152,0.186,14.332,0.000
1742781269588657443,-0.492,-1.795,0.034,0.004,0.952,45.458,-40.457,-15.245,0.546,0.805,2.165,1.016,0.433,0.050,0.196,0.278,-0.772,-0.142,0.152,0.193,14.332,0.000
1742781269598990652,-0.479,-1.649,0.056,-0.012,0.940,46.680,-41.725,-19.351,0.546,0.900,1.902,0.546,0.513,0.872,0.137,0.278,-0.980,0.000,0.152,0.098,14.333,0.000
1742781269608719319,-0.566,-1.549,0.063,-0.010,0.913,45.672,-47.450,-22.176,1.017,0.789,0.111,0.521,0.593,0.730,0.193,0.278,-0.784,0.150,0.152,-0.007,14.333,0.000
1742781269619087713,-0.727,-1.473,0.057,-0.021,0.925,45.848,-59.953,-25.945,0.522,0.777,1.973,0.522,0.791,1.909,0.131,0.278,-1.002,0.000,0.148,0.103,14.333,0.000
1742781269628636620,-0.882,-1.425,0.014,0.006,0.955,45.077,-65.175,-28.298,1.016,0.864,0.349,0.546,0.659,0.885,0.196,0.278,-0.775,0.142,0.148,0.000,14.334,0.000
1742781269638948754,-0.845,-1.430,-0.016,-0.094,0.999,46.115,-61.480,-31.642,0.547,0.738,2.034,0.521,0.737,2.001,0.134,0.278,-0.993,0.008,0.148,0.099,14.334,0.000
1742781269648655421,-0.820,-1.574,0.039,-0.047,0.956,45.413,-54.289,-25.199,1.017,0.801,0.081,0.546,0.603,0.643,0.196,0.278,-0.776,0.143,0.148,0.005,14.334,0.000
1742781269660140046,-0.754,-1.642,0.017,-0.038,0.962,44.909,-54.031,-21.876,1.016,0.701,0.796,0.521,0.692,1.868,0.193,0.278,-0.788,0.150,0.142,-0.000,14.335,0.000
1742781269668668185,-0.764,-1.638,0.025,-0.037,0.970,43.978,-54.610,-21.061,1.017,0.734,0.361,0.546,0.734,1.405,0.196,0.278,-0.773,0.143,0.142,0.001,14.335,0.000
1742781269679024802,-0.748,-1.732,0.021,-0.072,0.966,43.825,-54.564,-17.199,1.017,0.722,0.408,1.016,0.721,0.320,0.255,0.277,-0.567,0.000,0.135,0.105,14.336,0.000
1742781269688679376,-0.797,-1.867,0.050,-0.054,0.940,43.458,-53.297,-8.893,0.522,0.930,2.297,1.017,0.721,0.513,0.193,0.277,-0.783,-0.150,0.135,0.213,14.336,0.000
1742781269699348902,-0.829,-1.999,0.009,-0.031,0.975,43.249,-56.526,-1.354,1.016,0.981,0.668,0.522,0.554,0.729,0.193,0.277,-0.784,0.150,0.135,0.003,14.336,0.000
1742781269708640529,-0.717,-1.850,0.024,-0.001,0.959,43.275,-52.610,-7.397,0.546,0.691,1.479,0.546,0.685,1.355,0.137,0.277,-0.981,0.000,0.135,0.112,14.337,0.000
1742781269719051738,-0.766,-1.775,0.060,-0.030,0.926,43.825,-52.305,-14.237,0.522,0.817,1.376,0.521,0.594,0.731,0.131,0.278,-1.003,0.000,0.129,0.116,14.337,0.000
1742781269728742572,-0.926,-1.789,0.057,-0.035,0.912,43.901,-57.602,-16.008,1.017,0.877,0.653,0.521,0.646,1.176,0.193,0.278,-0.791,0.150,0.129,0.006,14.337,0.000
1742781269739064132,-1.027,-1.779,0.006,-0.039,0.975,43.703,-65.205,-17.382,1.017,0.831,1.007,1.016,0.819,0.864,0.255,0.278,-0.574,0.000,0.124,0.115,14.338,0.000
1742781269748680409,-0.956,-1.837,-0.016,-0.055,1.015,43.794,-61.190,-15.580,0.522,0.935,2.522,0.522,0.705,1.852,0.131,0.278,-1.009,0.000,0.124,0.115,14.338,0.000
1742781269758988451,-0.843,-1.906,0.009,-0.046,0.979,43.901,-54.671,-11.184,0.522,0.789,1.035,1.016,0.560,-0.825,0.193,0.278,-0.793,-0.150,0.124,0.228,14.339,0.000
1742781269768657451,-0.780,-1.928,0.028,-0.033,0.948,43.016,-49.526,-10.084,0.546,0.958,2.460,0.546,0.502,1.229,0.137,0.278,-0.990,0.000,0.124,0.127,14.339,0.000
1742781269779057809,-0.864,-1.986,0.058,-0.037,0.927,41.260,-53.236,-8.817,1.042,0.869,0.296,1.016,0.616,-0.389,0.259,0.278,-0.565,0.008,0.118,0.125,14.339,0.000
1742781269788593326,-0.917,-1.961,0.009,0.009,0.964,39.550,-55.389,-7.794,1.016,0.980,1.806,0.522,0.731,2.245,0.193,0.278,-0.792,0.150,0.118,0.021,14.340,0.000
1742781269799534503,-0.846,-1.887,0.017,-0.020,0.959,38.130,-54.259,-9.092,0.547,0.776,1.290,0.522,0.735,1.102,0.134,0.278,-0.999,0.007,0.118,0.123,14.340,0.000
1742781269808651443,-0.662,-1.847,-0.021,-0.001,0.975,35.810,-51.755,-8.313,1.017,0.718,0.253,0.546,0.471,0.630,0.196,0.278,-0.783,0.143,0.118,0.028,14.340,0.000
1742781269819067134,-0.625,-2.100,0.042,-0.094,0.943,34.359,-48.656,-1.749,0.522,0.727,1.923,0.546,0.671,1.559,0.134,0.278,-1.001,-0.007,0.114,0.137,14.341,0.000
1742781269828638355,-0.656,-2.474,0.042,-0.108,0.941,34.909,-51.541,7.397,0.522,0.790,1.398,0.546,0.517,0.508,0.134,0.278,-1.000,-0.007,0.114,0.138,14.341,0.000
1742781269838870934,-0.727,-2.844,0.047,-0.113,0.954,36.848,-54.442,15.809,1.017,0.810,0.588,0.546,0.534,0.877,0.196,0.278,-0.783,0.143,0.114,0.032,14.341,0.000
1742781269848580638,-0.875,-3.168,0.056,-0.110,0.941,38.924,-58.473,22.939,1.040,0.819,0.866,0.521,0.755,1.781,0.196,0.278,-0.784,0.157,0.114,0.020,14.342,0.000
1742781269861127863,-0.926,-3.194,0.009,-0.020,0.978,41.672,-62.015,24.634,0.992,0.786,0.672,0.522,0.745,1.517,0.190,0.276,-0.805,0.142,0.111,0.030,14.342,0.000
1742781269868681217,-0.941,-3.061,0.043,-0.028,0.943,42.344,-60.183,18.038,0.547,0.794,1.631,1.017,0.734,0.165,0.196,0.276,-0.779,-0.142,0.111,0.234,14.342,0.000
1742781269878989463,-1.035,-2.936,0.027,-0.005,0.943,42.023,-62.457,16.221,1.016,1.056,1.292,0.546,0.588,1.086,0.196,0.275,-0.780,0.142,0.109,0.034,14.343,0.000
1742781269888616055,-1.136,-2.838,0.038,-0.028,0.953,41.978,-63.664,12.786,0.546,0.907,1.941,0.546,0.839,1.558,0.137,0.275,-0.983,0.000,0.109,0.136,14.343,0.000
1742781269898887690,-1.096,-2.678,0.024,-0.030,0.958,40.542,-60.977,1.764,0.522,0.898,1.788,0.547,0.626,0.843,0.134,0.275,-0.993,-0.007,0.109,0.144,14.343,0.000
1742781269908630542,-1.179,-2.722,0.045,-0.063,0.938,40.863,-61.725,-0.634,0.546,0.984,2.132,0.522,0.695,1.252,0.134,0.275,-0.995,0.007,0.109,0.137,14.344,0.000
1742781269919007251,-1.273,-2.754,0.027,-0.029,0.969,40.558,-64.747,-0.115,1.017,1.006,1.151,0.522,0.732,1.428,0.193,0.264,-0.788,0.150,0.111,0.036,14.344,0.000
1742781269928723270,-1.331,-2.663,0.025,-0.015,0.956,41.199,-65.358,-3.611,0.546,0.988,2.559,1.017,0.916,0.990,0.196,0.264,-0.740,-0.143,0.111,0.250,14.344,0.000
1742781269938937663,-1.403,-2.549,0.014,0.003,0.975,41.489,-64.671,-15.305,1.040,1.272,1.783,0.547,0.772,1.492,0.199,0.264,-0.729,0.150,0.109,0.044,14.345,0.000
1742781269948690423,-1.411,-2.387,0.041,-0.017,0.942,40.878,-62.931,-24.283,1.017,1.082,1.311,1.042,0.993,0.746,0.259,0.264,-0.522,-0.007,0.109,0.156,14.345,0.000
1742781269958964224,-1.425,-2.234,0.003,0.019,0.978,41.138,-63.465,-29.672,1.017,1.276,2.284,0.547,0.963,2.362,0.197,0.257,-0.740,0.142,0.109,0.050,14.346,0.000
1742781269968668409,-1.530,-2.147,0.065,-0.025,0.941,40.802,-61.557,-39.031,1.042,1.246,1.123,1.042,1.146,0.572,0.262,0.257,-0.490,0.000,0.109,0.153,14.346,0.000
1742781269979028489,-1.270,-2.197,0.003,-0.083,0.991,41.061,-50.978,-42.909,1.042,1.232,2.326,1.016,0.926,1.343,0.259,0.256,-0.502,0.008,0.103,0.151,14.347,0.000
1742781269988671044,-1.101,-2.354,-0.005,-0.026,0.985,41.062,-44.625,-35.107,1.042,1.264,1.855,0.546,0.963,2.007,0.199,0.256,-0.704,0.150,0.103,0.046,14.347,0.000
1742781269999455497,-0.824,-2.310,0.007,-0.032,1.004,41.978,-38.534,-37.306,1.513,1.022,-0.165,1.017,0.931,0.493,0.318,0.256,-0.289,0.150,0.103,0.044,14.348,0.000
1742781270008641160,-0.708,-2.355,0.064,-0.050,0.934,40.649,-33.893,-41.260,1.042,1.187,2.188,0.547,1.098,2.856,0.200,0.256,-0.703,0.150,0.103,0.043,14.348,0.000
1742781270019060295,-0.673,-2.447,-0.017,-0.051,1.003,39.932,-41.678,-34.726,0.570,1.098,1.878,0.547,1.012,1.422,0.140,0.255,-0.911,0.007,0.090,0.146,14.349,0.000
1742781270028686831,-0.363,-2.504,0.052,-0.047,0.962,38.710,-33.709,-28.283,1.042,0.956,0.746,1.017,0.664,-0.202,0.259,0.255,-0.495,0.008,0.090,0.139,14.349,0.000
1742781270038869261,-0.370,-2.561,0.079,-0.042,0.903,38.451,-32.931,-22.130,1.042,1.154,2.171,1.040,0.876,1.192,0.262,0.255,-0.485,0.000,0.090,0.147,14.350,0.000
1742781270048613854,-0.453,-2.701,0.042,-0.046,0.943,40.170,-47.072,-17.323,1.042,1.200,1.654,1.017,0.906,0.696,0.259,0.255,-0.495,0.008,0.090,0.144,14.350,0.000
1742781270059099508,-0.362,-2.636,0.025,-0.031,0.959,41.138,-48.091,-24.222,0.547,1.102,2.676,1.017,0.814,0.528,0.197,0.262,-0.713,-0.142,0.066,0.256,14.350,0.000
1742781270068689285,-0.409,-2.636,0.072,-0.047,0.911,41.443,-48.351,-31.184,1.042,1.218,1.230,1.040,0.706,-0.336,0.262,0.262,-0.510,0.000,0.066,0.141,14.351,0.000
1742781270079036105,-0.555,-2.580,0.049,-0.014,0.917,42.100,-54.335,-31.916,1.065,1.200,1.975,1.016,0.918,1.074,0.261,0.266,-0.510,0.015,0.047,0.132,14.352,0.000
1742781270088658086,-0.592,-2.333,0.020,0.010,0.977,41.914,-57.664,-42.378,0.572,1.168,2.793,1.040,0.904,0.677,0.203,0.266,-0.727,-0.142,0.047,0.235,14.352,0.000
1742781270098951276,-0.584,-2.248,0.014,-0.053,0.967,40.665,-56.396,-47.397,1.513,1.201,0.228,1.017,0.731,-0.068,0.318,0.266,-0.323,0.150,0.047,0.027,14.353,0.000
1742781270108644868,-0.583,-2.346,0.039,-0.053,0.955,39.855,-53.007,-44.267,1.066,1.108,2.055,1.040,1.055,1.627,0.265,0.266,-0.509,0.008,0.047,0.128,14.353,0.000
1742781270119018281,-0.618,-2.343,0.033,-0.020,0.942,40.405,-53.312,-41.962,1.042,1.183,1.366,0.547,0.928,1.581,0.200,0.266,-0.738,0.150,0.028,0.025,14.354,0.000
1742781270128646429,-0.509,-2.461,0.023,-0.075,0.968,39.829,-50.903,-41.640,1.042,0.930,0.819,0.546,0.879,1.532,0.199,0.266,-0.739,0.150,0.028,0.008,14.354,0.000
1742781270138870599,-0.627,-2.614,0.070,-0.052,0.920,39.565,-54.091,-35.290,1.042,1.028,1.189,0.547,1.011,1.990,0.200,0.266,-0.738,0.150,0.028,0.005,14.354,0.000
1742781270148661841,-0.852,-2.662,0.065,-0.041,0.912,39.871,-60.839,-31.336,0.570,1.114,2.537,1.042,1.104,1.037,0.203,0.266,-0.729,-0.143,0.028,0.215,14.355,0.000
1742781270159988483,-0.927,-2.778,-0.001,-0.083,0.995,40.161,-65.068,-27.855,1.042,1.277,2.092,1.017,0.847,0.771,0.259,0.264,-0.532,0.007,0.007,0.110,14.355,0.000
1742781270168663068,-0.899,-2.873,0.015,-0.039,0.973,38.873,-57.534,-19.615,1.042,1.225,2.103,1.040,1.004,1.217,0.262,0.264,-0.518,0.000,0.007,0.101,14.356,0.000
1742781270179057073,-0.879,-2.795,0.021,-0.023,0.965,39.443,-56.106,-24.512,1.042,1.234,1.831,1.042,1.031,0.981,0.262,0.263,-0.518,0.000,-0.011,0.102,14.356,0.000
1742781270188801481,-0.814,-2.793,-0.001,-0.064,0.988,40.313,-55.190,-29.260,1.042,1.213,1.846,1.040,1.010,0.998,0.262,0.263,-0.513,0.000,-0.011,0.088,14.357,0.000
1742781270199053337,-0.789,-2.864,0.044,-0.056,0.942,41.016,-51.557,-28.069,1.536,1.244,0.542,0.547,1.068,2.137,0.262,0.263,-0.513,0.300,-0.011,-0.131,14.357,0.000
1742781270208673226,-0.774,-2.802,0.029,-0.034,0.947,41.719,-52.484,-32.886,1.042,1.017,1.348,1.042,1.279,1.624,0.262,0.263,-0.513,0.000,-0.011,0.078,14.358,0.000
1742781270219052101,-0.755,-2.849,0.018,-0.094,0.949,43.413,-51.847,-31.916,1.042,1.239,1.861,1.017,1.082,1.197,0.259,0.266,-0.523,0.007,-0.028,0.073,14.358,0.000
1742781270228716842,-0.713,-3.040,0.039,-0.085,0.957,43.336,-50.167,-23.184,1.066,1.227,1.702,1.042,1.082,1.068,0.265,0.266,-0.512,0.008,-0.028,0.060,14.359,0.000
1742781270239061291,-0.640,-3.016,0.007,-0.022,0.996,43.382,-50.228,-19.840,1.042,1.179,1.860,1.017,1.060,1.286,0.259,0.268,-0.534,0.007,-0.060,0.059,14.359,0.000
1742781270248719458,-0.708,-2.992,0.021,-0.035,0.958,44.445,-51.674,-24.825,0.572,1.273,2.923,1.040,1.155,1.169,0.203,0.268,-0.738,-0.142,-0.060,0.143,14.360,0.000
1742781270260905977,-0.554,-2.882,0.036,-0.047,0.971,44.665,-48.030,-28.008,1.042,1.170,1.423,1.042,0.883,0.381,0.262,0.268,-0.531,0.000,-0.060,0.042,14.360,0.000
1742781270268713610,-0.645,-2.850,0.078,-0.036,0.919,44.481,-50.244,-27.779,1.066,1.242,2.007,1.042,1.158,1.519,0.265,0.268,-0.520,0.008,-0.060,0.035,14.361,0.000
1742781270279064597,-0.838,-2.724,0.060,-0.012,0.929,44.512,-57.160,-27.977,1.066,1.315,1.960,1.043,1.245,1.505,0.265,0.268,-0.519,0.007,-0.084,0.033,14.361,0.000
1742781270288700670,-0.730,-2.473,0.000,-0.032,0.994,43.584,-56.173,-37.086,1.065,1.192,1.842,1.040,1.126,1.405,0.265,0.268,-0.521,0.008,-0.084,0.013,14.362,0.000
1742781270298924063,-0.706,-2.572,0.024,-0.040,0.965,42.894,-52.564,-32.145,1.042,1.217,1.801,1.042,1.191,1.404,0.262,0.268,-0.531,0.000,-0.084,0.016,14.362,0.000
1742781270308718786,-0.715,-2.596,0.048,-0.072,0.945,43.993,-51.801,-31.382,1.536,1.243,0.616,1.042,1.211,1.402,0.324,0.268,-0.313,0.150,-0.084,-0.096,14.363,0.000
1742781270319055143,-0.793,-2.722,0.046,-0.075,0.934,43.458,-53.831,-29.245,1.042,1.241,2.203,1.042,1.434,2.350,0.262,0.266,-0.530,0.000,-0.107,0.006,14.364,0.000
1742781270328820625,-0.669,-2.812,-0.015,-0.050,1.010,42.024,-49.695,-20.543,1.043,1.202,1.536,1.042,1.190,1.208,0.262,0.266,-0.525,0.000,-0.107,-0.013,14.364,0.000
1742781270339154667,-0.496,-2.793,0.044,-0.036,0.947,40.527,-43.083,-14.390,1.536,1.134,0.432,1.066,1.160,1.322,0.327,0.271,-0.296,0.142,-0.129,-0.120,14.365,0.000
1742781270348641332,-0.566,-2.787,0.079,-0.045,0.921,41.626,-43.541,-7.962,1.043,1.200,2.020,1.042,1.440,2.311,0.262,0.271,-0.540,0.000,-0.129,-0.040,14.365,0.000
1742781270359919937,-0.750,-2.797,0.075,-0.045,0.929,41.733,-51.083,-6.496,1.513,1.298,0.398,1.043,1.378,1.438,0.321,0.271,-0.332,0.142,-0.129,-0.148,14.366,0.000
1742781270368675060,-0.663,-3.017,0.043,-0.105,0.946,44.710,-52.015,-6.512,1.536,1.128,0.897,1.536,1.423,1.337,0.386,0.271,-0.104,0.000,-0.129,-0.052,14.367,0.000
1742781270379120621,-0.695,-3.152,-0.005,-0.054,0.983,46.405,-51.893,-1.993,1.043,1.367,2.644,1.043,1.470,2.632,0.262,0.273,-0.539,0.000,-0.152,-0.056,14.367,0.000
1742781270389116568,-0.502,-3.216,-0.006,-0.101,0.919,48.955,-47.083,-1.504,1.068,1.142,0.965,1.066,1.254,0.980,0.268,0.273,-0.524,0.000,-0.152,-0.076,14.368,0.000
1742781270398910976,-0.263,-3.120,0.002,-0.020,0.979,49.229,-38.473,3.442,1.043,1.047,1.556,1.043,1.200,1.674,0.262,0.273,-0.546,0.000,-0.152,-0.081,14.368,0.000
1742781270408699940,-0.290,-3.055,0.078,-0.019,0.932,46.131,-43.266,-2.176,1.042,1.124,1.474,1.066,1.285,1.556,0.265,0.273,-0.536,-0.008,-0.152,-0.080,14.369,0.000
1742781270419040741,-0.466,-2.852,0.068,-0.014,0.908,45.901,-50.473,-2.161,1.043,1.208,1.767,1.537,1.368,0.722,0.324,0.273,-0.328,-0.150,-0.171,0.020,14.369,0.000
1742781270429242689,-0.621,-2.784,0.050,-0.055,0.959,44.665,-56.274,0.252,1.066,1.396,2.526,1.066,1.357,2.195,0.268,0.273,-0.525,0.000,-0.171,-0.103,14.370,0.000
1742781270439019245,-0.770,-2.858,0.046,-0.068,0.939,43.474,-60.244,6.206,1.538,1.273,0.384,1.066,1.479,1.785,0.327,0.272,-0.317,0.143,-0.188,-0.213,14.371,0.000
1742781270448642874,-0.710,-2.813,0.046,-0.056,0.962,44.939,-56.519,7.657,1.042,1.134,2.066,1.561,1.559,1.622,0.327,0.272,-0.314,-0.157,-0.188,-0.015,14.371,0.000
1742781270458912823,-0.782,-3.002,-0.017,-0.178,1.012,46.741,-56.961,4.679,1.042,1.423,2.428,1.042,1.454,2.297,0.262,0.272,-0.542,0.000,-0.188,-0.131,14.372,0.000
1742781270468711213,-0.686,-3.265,0.034,-0.070,0.956,46.695,-50.122,18.954,1.043,1.205,1.339,1.537,1.467,0.583,0.324,0.272,-0.324,-0.150,-0.188,-0.027,14.373,0.000
1742781270479026625,-0.609,-3.021,0.021,0.024,0.964,46.497,-45.816,21.733,1.538,1.344,1.404,1.538,1.399,1.336,0.386,0.275,-0.105,-0.000,-0.203,-0.138,14.373,0.000
1742781270488649810,-0.699,-2.902,0.047,-0.048,0.950,44.283,-51.373,14.099,1.068,1.405,2.493,1.043,1.681,3.024,0.265,0.275,-0.538,0.007,-0.203,-0.160,14.374,0.000
1742781270499012722,-0.624,-2.932,-0.037,-0.068,1.033,43.520,-50.106,19.183,1.066,1.195,1.192,1.066,1.515,1.779,0.268,0.275,-0.528,-0.000,-0.203,-0.161,14.374,0.000
1742781270508686519,-0.469,-3.030,0.055,-0.076,0.936,41.962,-40.763,24.221,1.043,1.169,1.583,1.068,1.490,2.121,0.265,0.275,-0.538,-0.007,-0.203,-0.161,14.375,0.000
1742781270519060672,-0.578,-3.122,0.085,-0.064,0.915,42.481,-40.457,29.061,1.537,1.262,0.643,1.068,1.585,2.378,0.327,0.276,-0.321,0.142,-0.216,-0.276,14.376,0.000
1742781270529241546,-0.767,-3.244,0.060,-0.107,0.924,46.680,-55.846,28.404,1.537,1.279,1.108,1.538,1.831,2.280,0.386,0.276,-0.119,-0.000,-0.216,-0.192,14.376,0.000
1742781270539084732,-0.773,-3.521,-0.050,-0.158,1.059,47.520,-57.725,33.000,1.537,1.375,1.552,1.066,1.759,3.469,0.327,0.276,-0.326,0.142,-0.225,-0.303,14.377,0.000
